in_province,in_city,out_province,out_city,交通和通信,其他用品和服务,医疗保健,教育、文化和娱乐,生活用品及服务,衣着,食品烟酒
上海,松江区,山东,济南,0.54177337,0.753437221,0,0.700183743,0.059233184,0,0.241921928
上海,松江区,山东,青岛,0,0,0.775582898,0,0,0,0
上海,松江区,山西,大同,0,0,0,0.54891779,0.636664878,0,0.260699801
上海,松江区,广东,东莞,0,0.81204748,0,0.308526855,0.046971529,0,0
上海,松江区,广东,佛山,0.788162346,0.32996432,0,0.968065699,0.849208697,0,0.754568701
上海,松江区,广东,广州,0.521833661,0.559461599,0.9571762,0.038118566,0.40417295,0.1395413,0.291523525
上海,松江区,广东,惠州,0,0,0.656770272,0.995041565,0.922899772,0,0
上海,松江区,广西,柳州,0,0,0,0,0.831697276,0,0
上海,松江区,新疆,乌鲁木齐,0.047156321,0,0,0,0,0,0
上海,松江区,江苏,南京,0.539636445,0,0,0.958130568,0,0,0
上海,松江区,江苏,南通,0,0.752751494,0,0,0,0,0
上海,松江区,江苏,宿迁,0.806789193,0,0,0.353640663,0,0,0
上海,松江区,江苏,无锡,0,0,0,0,0,0,0.843401037
上海,松江区,江苏,泰州,0.17954265,0,0,0,0.878186403,0,0.427979124
上海,松江区,江苏,苏州,0.410794391,0.843965102,0.600220452,0.016038025,0.90964142,0.177242318,0.737180501
上海,松江区,江西,南昌,0.120472092,0,0,0.542833322,0,0,0
上海,松江区,河北,唐山,0,0,0,0,0,0,0.783427028
上海,松江区,河北,廊坊,0.991214675,0.17192154,0,0.007354451,0.883964915,0.486901928,0.293556946
上海,松江区,河北,张家口,0,0,0,0.283904984,0.940117984,0,0
上海,松江区,河北,石家庄,0,0,0,0,0,0.005579617,0
上海,松江区,河南,郑州,0.615324122,0.670706025,0.222712924,0.940914481,0.537968308,0,0
上海,松江区,河南,驻马店,0.327728997,0,0,0.732035987,0,0,0
上海,松江区,浙江,宁波,0.736119084,0.185941843,0.955751832,0.160217406,0.564305463,0,0.920543166
上海,松江区,浙江,杭州,0.823555232,0.339759221,0.953319691,0.336662045,0.262495274,0,0.516347977
上海,松江区,海南,海口,0,0,0,0.789674034,0,0,0
上海,松江区,湖北,武汉,0.819769051,0.030555568,0.485039722,0.377944552,0.849541756,0.90206297,0.304546916
上海,松江区,湖北,荆州,0,0,0,0,0.206191871,0,0
上海,松江区,湖南,衡阳,0,0,0,0.983975839,0,0,0
上海,松江区,湖南,长沙,0,0,0,0.464407719,0,0,0
上海,松江区,甘肃,兰州,0,0,0,0,0,0.161006336,0
上海,松江区,福建,厦门,0.219627182,0,0,0.510322889,0.811226568,0,0
上海,松江区,福建,福州,0.894256897,0,0,0,0,0.296346455,0
上海,松江区,贵州,贵阳,0,0,0,0.779275839,0,0,0
上海,松江区,辽宁,大连,0,0,0,0.08138064,0,0,0
上海,松江区,辽宁,沈阳,0.036178512,0.572731956,0.182574421,0.03762822,0.325935707,0.012092486,0.379147207
上海,松江区,重庆,重庆,0.209873057,0.727628733,0.736989512,0.692872744,0.476619868,0,0.283091107
上海,松江区,陕西,西安,0.225442383,0.987958801,0.16877511,0.581249079,0.356849594,0.437245053,0.617516331
上海,松江区,青海,西宁,0,0,0,0.266168539,0,0,0
上海,松江区,香港,香港,0.393810801,0.054909301,0,0.044682051,0.648032293,0.114614383,0
上海,浦东新区,上海,上海,0.215949091,0.458389529,0.111723788,0.195833828,0.186296399,0.571258965,0.847658877
上海,浦东新区,云南,大理,0,0,0,0.901598,0,0,0
上海,浦东新区,云南,昆明,0,0.96626928,0,0.78287959,0.176303201,0,0
上海,浦东新区,内蒙古,呼和浩特,0,0.62196999,0,0.397861201,0.093937515,0,0.147851271
上海,浦东新区,内蒙古,赤峰,0.882758195,0,0,0.464391845,0,0,0
上海,浦东新区,北京,北京,0.010651901,0.607744705,0.218605218,0.067256474,0.092031059,0.103716756,0.570208585
上海,浦东新区,吉林,长春,0,0,0,0.182798441,0.31311289,0,0
上海,浦东新区,四川,德阳,0,0.918056689,0.133478042,0,0.082406704,0,0.937776791
上海,浦东新区,四川,成都,0.650742625,0.652821514,0.451353295,0.580500401,0.009280665,0.96436274,0.881768662
上海,浦东新区,天津,天津,0.963435883,0.302840092,0.32443072,0.92330931,0.133878448,0,0.349607372
上海,浦东新区,宁夏,银川,0.888498072,0,0,0.798253891,0.408536886,0.790818081,0.041837693
上海,浦东新区,安徽,合肥,0,0,0,0.635677608,0,0,0
上海,浦东新区,山东,德州,0.240152344,0.776503719,0.906005591,0.702596376,0.465239958,0.50076766,0.052114524
上海,浦东新区,山东,济南,0.292738245,0.356135864,0,0.617110958,0.367526569,0,0.00616944
上海,浦东新区,山东,济宁,0,0,0,0.523372274,0,0,0
上海,浦东新区,山东,青岛,0,0,0.262522047,0.210175647,0,0,0
上海,浦东新区,山西,临汾,0,0,0,0.406057366,0.602623063,0,0.169918075
上海,浦东新区,山西,大同,0.061352796,0,0,0.81198641,0.113682292,0,0.947211249
上海,浦东新区,广东,东莞,0,0.437908228,0,0.030038352,0.740866282,0,0.618859291
上海,浦东新区,广东,佛山,0.38307829,0.473256976,0.91303241,0.519290972,0.683600978,0,0.222884774
上海,浦东新区,广东,广州,0.707420303,0.261355722,0.141466517,0.080132184,0.842562672,0.084364405,0.241612952
上海,浦东新区,广东,惠州,0,0,0.777631713,0.856160648,0.796333392,0,0
上海,浦东新区,广西,南宁,0,0,0,0.15860164,0,0,0
上海,浦东新区,广西,柳州,0.001837327,0,0,0.693518414,0.725139114,0,0.528535283
上海,浦东新区,新疆,乌鲁木齐,0,0,0,0.959684019,0.985500441,0.167812372,0
上海,浦东新区,江苏,南京,0.812629205,0.074470321,0,0.472421731,0.248110582,0.335630143,0.936898458
上海,浦东新区,江苏,南通,0,0.565026905,0,0,0,0,0
上海,浦东新区,江苏,宿迁,0.837199567,0.684803399,0,0.09773215,0.928317657,0.699408216,0.01887511
上海,浦东新区,江苏,无锡,0,0,0,0,0,0,0.844278131
上海,浦东新区,江苏,泰州,0.0126402,0,0,0.446535828,0.681146292,0,0.033989938
上海,浦东新区,江苏,苏州,0.766586416,0.626681439,0.154388546,0.832304881,0.010152696,0.007889097,0.211221828
上海,浦东新区,江西,南昌,0,0,0,0.123657762,0.372823281,0,0
上海,浦东新区,河北,唐山,0,0,0,0.718578178,0.904564983,0,0.810414041
上海,浦东新区,河北,廊坊,0.498141503,0.264761001,0,0.832556594,0.70113871,0,0.421509328
上海,浦东新区,河北,张家口,0.093356189,0,0,0.50025743,0.814142841,0,0.383571884
上海,浦东新区,河北,石家庄,0,0,0,0.920371144,0,0,0
上海,浦东新区,河南,洛阳,0.573771726,0,0,0,0,0,0
上海,浦东新区,河南,郑州,0.85778873,0.622992604,0.280469157,0.535155137,0.114203254,0,0
上海,浦东新区,河南,驻马店,0.761978588,0.124877898,0,0.467296729,0.400746377,0,0.882416156
上海,浦东新区,浙江,宁波,0.738455845,0.231854638,0.169264763,0.707985441,0.941705477,0,0.50171456
上海,浦东新区,浙江,杭州,0.842586321,0.089305231,0.588191036,0.2537809,0.444842293,0.412526618,0.664733455
上海,浦东新区,海南,海口,0.321655094,0,0,0.529695066,0,0,0
上海,浦东新区,湖北,武汉,0.730651397,0.992793927,0.262660088,0.898676942,0.040131797,0.187440512,0.909942404
上海,浦东新区,湖北,荆州,0,0,0,0.993723457,0.203772256,0,0
上海,浦东新区,湖南,衡阳,0,0,0,0,0.427582161,0,0
上海,浦东新区,湖南,长沙,0,0,0,0.042878847,0,0,0
上海,浦东新区,甘肃,兰州,0.442998441,0,0,0.011769149,0,0,0
上海,浦东新区,福建,厦门,0.530625542,0,0,0.089674947,0.585828746,0,0
上海,浦东新区,福建,福州,0,0,0,0.29050814,0.039831001,0,0
上海,浦东新区,西藏,拉萨,0,0,0,0,0.373002139,0,0
上海,浦东新区,贵州,贵阳,0,0,0,0,0,0,0.062754811
上海,浦东新区,辽宁,大连,0.395367533,0.231567202,0,0,0,0,0
上海,浦东新区,辽宁,沈阳,0.679741659,0.12628608,0.602869405,0.932985703,0.074977443,0.195611203,0.460369405
上海,浦东新区,重庆,重庆,0.095943618,0.264025331,0.350620872,0.16690144,0.274286613,0,0.855819363
上海,浦东新区,陕西,咸阳,0,0,0,0,0.457273384,0,0
上海,浦东新区,陕西,西安,0.755264831,0.66861412,0.60520358,0.778761974,0.559527634,0.578662116,0.774336615
上海,浦东新区,青海,西宁,0,0,0,0.794510148,0.53625817,0,0
上海,浦东新区,香港,香港,0.462680487,0.234772369,0,0.692244594,0.318071275,0.813883577,0
上海,浦东新区,黑龙江,哈尔滨,0,0,0,0.695797804,0.070875512,0,0
上海,虹口区,上海,上海,0.712349129,0.737812372,0.749882217,0.043343608,0.441506483,0.548257882,0.384248853
上海,虹口区,云南,大理,0,0,0,0.63602176,0,0,0
上海,虹口区,云南,昆明,0,0,0,0.53609539,0,0,0
上海,虹口区,内蒙古,呼和浩特,0,0,0,0.635642744,0,0,0.129242099
上海,虹口区,内蒙古,赤峰,0,0,0,0.916464709,0,0,0
上海,虹口区,北京,北京,0.828151064,0.833117979,0.556034578,0.820968419,0.459967461,0.943198795,0.21200114
上海,虹口区,吉林,长春,0,0,0,0.308508275,0.722094495,0,0
上海,虹口区,四川,德阳,0,0.12360196,0.15242325,0,0.820633687,0,0.335234227
上海,虹口区,四川,成都,0.903921293,0.13300163,0.773518139,0.324574323,0.925850462,0.940002195,0.203394271
上海,虹口区,天津,天津,0.135094133,0.710531268,0.172051629,0.057798956,0.451997895,0,0.094644539
上海,虹口区,安徽,合肥,0,0,0,0.681783935,0,0,0.792326179
上海,虹口区,山东,德州,0.601876855,0.950430827,0.01203908,0.765522995,0.909656316,0.488141493,0.250212139
上海,虹口区,山东,济南,0.590778495,0.929787731,0,0.529195786,0.314573436,0,0.852800037
上海,虹口区,山东,青岛,0,0,0.963158212,0.306223346,0,0,0
上海,虹口区,山西,大同,0,0,0,0.93586425,0.602187868,0,0.586633547
上海,虹口区,广东,东莞,0,0,0,0.024142931,0.566629746,0,0.263765547
上海,虹口区,广东,佛山,0,0.437971911,0,0.00508956,0.052194422,0,0.980883446
上海,虹口区,广东,广州,0.420493129,0.471738238,0.825535553,0.240552309,0.57704536,0.086631737,0.99632857
上海,虹口区,广东,惠州,0,0,0.12622124,0.337330573,0.516419796,0,0
上海,虹口区,广西,南宁,0,0,0,0,0,0.694112655,0
上海,虹口区,广西,柳州,0,0,0,0.290270477,0.306043685,0,0
上海,虹口区,江苏,南京,0.352515082,0,0,0.960297169,0.834685986,0.216877662,0.887376765
上海,虹口区,江苏,南通,0,0.799853825,0,0,0,0,0
上海,虹口区,江苏,宿迁,0,0,0,0.172519068,0.942337007,0,0
上海,虹口区,江苏,无锡,0,0,0,0,0,0,0.539175663
上海,虹口区,江苏,泰州,0.712221602,0,0,0,0,0,0
上海,虹口区,江苏,苏州,0.088199878,0.194916419,0.760715995,0.961730098,0.988236253,0.966953126,0.615964463
上海,虹口区,江西,南昌,0.610278033,0,0,0,0.921685874,0,0
上海,虹口区,河北,廊坊,0,0.162575867,0,0.25721212,0.449548739,0.884846494,0.189667008
上海,虹口区,河北,张家口,0.907507339,0,0,0.402741215,0.999364627,0,0.0510412
上海,虹口区,河南,郑州,0,0.692402362,0.762554183,0.770847034,0.985853731,0,0
上海,虹口区,河南,驻马店,0,0,0,0.304340589,0.392729358,0,0
上海,虹口区,浙江,宁波,0.314042492,0.304866925,0.400626815,0.105964292,0.064734064,0,0.765299159
上海,虹口区,浙江,杭州,0,0.298704362,0,0.980281442,0.989440847,0,0
上海,虹口区,海南,海口,0,0,0,0.259456696,0.477185047,0,0
上海,虹口区,湖北,武汉,0.954079821,0.288877961,0.652511824,0.722159317,0.061913499,0.797627,0.004517335
上海,虹口区,贵州,贵阳,0,0,0,0,0.02815862,0,0.693514181
上海,虹口区,辽宁,沈阳,0.325617715,0.140415124,0.417467163,0.585642692,0.838650189,0.956750514,0.741211777
上海,虹口区,重庆,重庆,0.439373426,0.207028902,0.135890906,0.069730674,0.040971647,0,0.544932478
上海,虹口区,陕西,西安,0.479117764,0.166917514,0,0.532183316,0.183227236,0.44447688,0.972526629
上海,虹口区,青海,西宁,0,0,0,0.880026406,0,0,0
上海,虹口区,香港,香港,0,0.392054657,0.653631659,0.755916049,0.135792886,0.273248752,0
上海,金山区,上海,上海,0.272503919,0.465445752,0.96320492,0.552939642,0.481223634,0.758798356,0.02055428
上海,金山区,云南,大理,0,0,0,0.36914778,0,0,0
上海,金山区,内蒙古,呼和浩特,0,0,0,0.997449893,0,0,0
上海,金山区,北京,北京,0.42278144,0.256323761,0.175585065,0.271181073,0.646673322,0.201775935,0.822782101
上海,金山区,吉林,长春,0,0,0,0,0.914102904,0,0
上海,金山区,四川,德阳,0,0.752422997,0.796466885,0,0.297729551,0,0.722109331
上海,金山区,四川,成都,0.034541908,0.017731396,0.916733978,0.942560468,0.094477812,0.945651706,0.481314791
上海,金山区,天津,天津,0.461999896,0.52329297,0.706222002,0.799052827,0.238163331,0,0.515112579
上海,金山区,宁夏,银川,0,0.567368722,0,0,0,0,0
上海,金山区,山东,德州,0.084683395,0.151956665,0.55300659,0.31062829,0.113974295,0.396868366,0.584130783
上海,金山区,山东,济南,0.482366021,0.258560439,0,0.017542956,0,0,0.598216698
上海,金山区,山东,青岛,0,0,0.624465897,0,0,0,0
上海,金山区,山西,临汾,0,0,0,0,0,0,0.305683071
上海,金山区,山西,大同,0,0.965820186,0,0,0.160060764,0,0
上海,金山区,广东,东莞,0,0,0,0.195435879,0.869488146,0,0
上海,金山区,广东,佛山,0,0.016894805,0,0,0.166980072,0,0.500993851
上海,金山区,广东,广州,0.458338419,0.05565942,0.758076564,0.057052714,0.914120273,0.197850119,0.220486024
上海,金山区,广东,惠州,0,0,0.457319458,0,0,0,0
上海,金山区,广西,柳州,0,0,0,0,0.965745525,0,0
上海,金山区,江苏,南京,0,0,0,0.289360198,0,0,0
上海,金山区,江苏,南通,0,0.363976408,0,0,0,0,0
上海,金山区,江苏,宿迁,0,0,0,0.589545022,0,0,0
上海,金山区,江苏,无锡,0,0,0,0,0,0,0.754963321
上海,金山区,江苏,苏州,0.439833408,0.320143006,0.201101069,0.277735969,0.183104331,0.459661439,0.274099546
上海,金山区,江西,南昌,0.862034716,0,0,0,0,0,0
上海,金山区,河北,廊坊,0.730800971,0.947285261,0,0.164646762,0.860289981,0,0
上海,金山区,河北,张家口,0.632976339,0,0,0,0,0,0
上海,金山区,河南,郑州,0,0.643494264,0.030179674,0.706031364,0.843742869,0,0
上海,金山区,浙江,宁波,0.459839815,0.259570436,0.859604971,0.420675408,0.891671149,0,0.641161036
上海,金山区,浙江,杭州,0.616835809,0.542844877,0,0.277557168,0.203470917,0,0.993569171
上海,金山区,湖北,武汉,0.220459862,0.072194368,0.021271757,0.881891927,0.363945031,0.846866031,0.618286825
上海,金山区,湖北,荆州,0,0,0,0.761526338,0,0,0
上海,金山区,湖南,长沙,0,0,0,0,0.630392074,0,0
上海,金山区,福建,厦门,0,0,0,0,0.617112652,0,0
上海,金山区,辽宁,沈阳,0.492458315,0.037662746,0.735584262,0.526085517,0.400205035,0.440555622,0.138534099
上海,金山区,重庆,重庆,0.187086949,0.830675391,0.256366663,0.071645636,0.076101057,0,0.285928277
上海,金山区,陕西,西安,0.42158587,0.683578873,0.649004145,0.944856334,0.024377092,0.025229178,0.931225247
上海,金山区,香港,香港,0,0.772427506,0,0.933273658,0.581881808,0.809358363,0
上海,长宁区,上海,上海,0.880569613,0.544899763,0.200900687,0.230525459,0.181132005,0.866343457,0.985244216
上海,长宁区,云南,昆明,0,0,0,0.456977145,0,0,0
上海,长宁区,内蒙古,呼和浩特,0,0,0,0,0.28350633,0,0.58328361
上海,长宁区,内蒙古,赤峰,0,0,0,0.580311843,0,0,0
上海,长宁区,北京,北京,0.303306744,0.662725086,0.469131823,0.452114722,0.106505672,0.260526152,0.386357841
上海,长宁区,吉林,长春,0,0,0,0,0.819321828,0,0
上海,长宁区,四川,德阳,0,0.744751476,0.735947336,0,0.648916011,0,0.761960273
上海,长宁区,四川,成都,0.191990203,0.326212571,0.621352864,0.371186586,0.768870798,0.649876828,0.148414641
上海,长宁区,天津,天津,0.397298939,0.062204456,0.335460297,0.926577656,0.930582657,0,0.650188656
上海,长宁区,宁夏,银川,0,0,0,0,0,0,0.341773183
上海,长宁区,安徽,合肥,0,0,0,0.02626285,0,0,0
上海,长宁区,山东,德州,0.108125905,0.373748095,0.01630321,0.100689639,0.018515918,0.15658467,0.75703122
上海,长宁区,山东,济南,0.245594329,0.601057468,0,0.636246531,0.302163044,0,0.250970898
上海,长宁区,山东,青岛,0,0,0.37204584,0,0,0,0
上海,长宁区,山西,临汾,0,0,0,0.725783515,0,0,0
上海,长宁区,山西,大同,0,0,0,0,0,0,0.370478356
上海,长宁区,广东,东莞,0,0,0,0.908215054,0.266595188,0,0
上海,长宁区,广东,佛山,0,0.848857375,0,0.35905575,0.430837528,0,0.369167805
上海,长宁区,广东,广州,0.844826606,0.826650849,0.261369639,0.235128584,0.283084811,0.137451693,0.423898848
上海,长宁区,广东,惠州,0,0,0.201557884,0.087601031,0,0,0
上海,长宁区,广西,柳州,0,0,0,0,0.987834181,0,0
上海,长宁区,江苏,南京,0.827298452,0,0,0.678395181,0.076914074,0,0
上海,长宁区,江苏,南通,0,0.150343496,0,0,0,0,0
上海,长宁区,江苏,无锡,0,0,0,0,0,0,0.306188046
上海,长宁区,江苏,泰州,0,0,0,0,0.273614952,0,0
上海,长宁区,江苏,苏州,0.21500093,0.095769965,0.515338902,0.241104273,0.414500572,0.5223331,0.395001561
上海,长宁区,河北,廊坊,0,0.824185163,0,0.279165779,0.503167375,0,0
上海,长宁区,河北,张家口,0,0.829819589,0,0.0766597,0.04803228,0,0.426884462
上海,长宁区,河南,郑州,0,0.310856333,0.400183167,0.14456621,0.023872479,0,0
上海,长宁区,河南,驻马店,0,0,0,0.516494336,0.663391564,0,0.064043824
上海,长宁区,浙江,宁波,0.482291164,0.129564159,0.663055058,0.776131145,0.467318391,0,0.195635966
上海,长宁区,浙江,杭州,0,0.611854544,0,0.934229776,0.264205023,0,0
上海,长宁区,湖北,武汉,0.63946271,0.283467824,0.057661964,0.444820774,0.834245089,0.574276401,0.835527458
上海,长宁区,福建,厦门,0.876931791,0,0,0.960766157,0.119187387,0,0
上海,长宁区,辽宁,沈阳,0.255376169,0.574238616,0.990606842,0.579839166,0.740493023,0.873348291,0.965800799
上海,长宁区,重庆,重庆,0.531871264,0.163331257,0.961739354,0.571428139,0.198058029,0,0.448658843
上海,长宁区,陕西,咸阳,0,0,0,0,0.509982898,0,0
上海,长宁区,陕西,西安,0.671650289,0.810522167,0.873657501,0.215180194,0.600904461,0.15830735,0.273121207
上海,长宁区,青海,西宁,0,0,0,0.266631723,0,0,0
上海,长宁区,香港,香港,0,0.69019823,0,0.176531556,0.033389098,0,0
上海,闵行区,上海,上海,0.432287983,0.022787505,0.765413663,0.79782034,0.112671571,0.915163934,0.522250915
上海,闵行区,云南,大理,0,0,0,0.72903891,0,0,0
上海,闵行区,云南,昆明,0,0,0,0.836531488,0.491479926,0,0
上海,闵行区,内蒙古,呼和浩特,0,0,0,0.063807485,0.93828874,0,0
上海,闵行区,北京,北京,0.476441769,0.436416902,0.356977873,0.579459769,0.147114891,0.069723839,0.883023174
上海,闵行区,吉林,长春,0,0,0,0.485849268,0.731264157,0,0
上海,闵行区,四川,德阳,0,0.28967182,0.334902178,0,0.886631803,0,0.289828449
上海,闵行区,四川,成都,0.318570067,0.487924799,0.253188603,0.304142823,0.093159114,0.224966409,0.117303801
上海,闵行区,天津,天津,0.698277111,0.650645609,0.245424988,0.257179546,0.103469278,0,0.326812584
上海,闵行区,宁夏,银川,0.392457464,0,0,0.030159704,0.884557805,0,0
上海,闵行区,安徽,合肥,0,0,0,0.081390814,0,0,0.314386623
上海,闵行区,山东,德州,0.51431298,0.150073142,0.284046173,0.528589946,0.554113377,0.488305122,0.730444312
上海,闵行区,山东,济南,0.381209854,0.427980275,0,0.851020404,0,0,0.940368316
上海,闵行区,山东,济宁,0,0,0,0.429374256,0.136230945,0,0
上海,闵行区,山东,青岛,0,0.782470683,0.53903041,0.242215426,0,0,0.988233354
上海,闵行区,山西,大同,0,0.619915278,0,0.958909151,0,0,0.302207758
上海,闵行区,山西,太原,0,0,0,0,0.270770709,0,0
上海,闵行区,广东,东莞,0,0.940387752,0,0.352598541,0.288417879,0,0.582537361
上海,闵行区,广东,佛山,0.367636851,0.512562237,0,0.442777215,0.056335585,0,0.12757417
上海,闵行区,广东,广州,0.440044623,0.02005339,0.060967588,0.23667845,0.108037543,0.703899496,0.400083629
上海,闵行区,广东,惠州,0.517058718,0,0.777537291,0,0,0,0
上海,闵行区,广西,南宁,0,0,0,0,0.245543742,0,0
上海,闵行区,广西,柳州,0,0,0,0.905069486,0.647181607,0,0.565259601
上海,闵行区,新疆,乌鲁木齐,0,0,0,0,0.647192274,0,0
上海,闵行区,江苏,南京,0.076921906,0.282592788,0,0.817684185,0,0.321441632,0.341007627
